 	mecr_fc	mecr_bh
EML3	-0.0811066795247292	0.3703987562124793
LRRC14	0.3120055092618573	0.0019939220416022
AKR1C13	2.5847470607752645	0.0007362911729867
DAK	-0.2277867707908768	0.0436237543892495
CCDC9	0.2339062290712813	0.0013211347826268
MIC1	-0.2253115592621789	0.0117440921739448
KCTD5	-0.4000996874760129	0.0328372981723398
NRM	0.9586774806161772	0.0302520263196331
RBMS2	-0.5133620318668299	0.0064002327841381
SCRN2	0.0753123757506045	0.5261535243556988
GPN1	-0.1774881066023807	0.0087484481953891
WDR74	0.1681607645240127	0.130420413313162
RABEPK	0.38295709719058	0.0003001333826641
UBXN4	0.2169051026565008	0.2628720562724648
ZFYVE21	0.0460196111714127	0.6243122634760878
NCLN	0.5707827115142011	0.0617221271808356
CTH	3.542475381693765	9.3129197986e-06
NRBF2	-0.1457542976007261	0.0104121906694747
TMEM242	0.0235026370384511	0.7476119749387545
FAM20B	-0.1675816451899486	0.0963329871513817
RNPEP	0.0212259836825771	0.6968281077082507
SGSM3	-0.1558358519290269	0.1495168953831601
TMEM97	0.4611663915456209	0.1507918420314402
GRIPAP1	0.0473529929508774	0.4870354798243646
TMEM143	-0.3239530692671015	0.0460930626254258
BLES03	-0.0060276785781769	0.9550735987191812
FYCO1	0.5117132954838888	9.1849882449e-06
WASH1	0.0823920798274941	0.2431832522324271
NIT1	0.3063115086130791	0.0076601568034338
ZGPAT	-0.0202375821884431	0.842769069493539
CCDC92	0.3869588985630102	0.0401689450078377
CCAR2	-0.1636785039587593	0.0263443371267215
CEP57L1	0.2257305419643624	0.1369003943071184
MITD1	0.0639160655420969	0.5515321864854918
TMEM5	0.115734717184044	0.2158814456099682
CAAP1	-0.189226922000731	0.2159874855213734
ZDHHC5	0.0673157848398351	0.4024775534070702
TTC39C	-0.1853255311806901	0.175033610451898
NAA40	0.0470823058833848	0.5382082569593627
OXNAD1	0.326474639132268	0.0001087044603372
ANKRD49	0.1500955565294505	0.2678403102023579
PDCD10	-0.0339190769399213	0.5061455819144803
FAM114A2	-0.0620862159245585	0.519930989324143
SLC35F6	-0.0491389519650911	0.5872584848172977
CD276	-0.1118902541676935	0.1620501545721808
EXD2	0.4489967545720779	0.0682372714535686
EPM2AIP1	0.3936175035029731	0.1066533746208812
CBWD1	-0.2243119717185545	0.0417132421184193
GPN2	-0.6370297135278393	0.0040097325499467
NLE1	0.514180128280849	0.0017383592178233
RHBDD2	0.335890016739383	0.0359739196112965
MOSPD1	0.1459863123331869	0.6240349600534802
SLC25A3	-0.1844451564202782	0.0775051796341314
RBM39	0.0199993867539774	0.7116937244650178
SEC63	-0.1276165324312525	0.7555684564298331
AMOT	-0.1915464450349615	0.2959062117684172
AGAP3	-0.0798569577991845	0.5578392459165311
NUDT16L1	-0.5999110631764983	0.0004754631400349
RAB40C	0.4473965145041987	0.0001057457503735
CSPG4	1.2325315710933162	0.0039839416179248
PXN	-0.0646750940791602	0.3934976002955401
MOB2	0.1055157956670722	0.3087735998655682
IPO4	0.3607378755441208	0.0004653745007792
NOC3L	0.6195731909860478	0.0269851950012842
VMN1R43	-0.4705137530666706	0.0632907865845555
MPV17L2	-0.0728358873943861	0.4742134777008933
MYOCD	-0.7157199985822811	8.2509293291e-06
IRGQ	-0.3312844971487749	0.0179549686883017
WDR13	-0.0657691975771545	0.6000628892155239
RAB14	0.0021919889906061	0.9775268620542374
SFXN3	0.4067913103586023	0.0005434801078312
ISOC1	0.3466165672883904	0.0645458482414464
RBM42	0.0767392337498953	0.3131424458624156
TTI1	-0.1617119129331918	0.1640835298271569
NPNT	-1.084806529565273	6.422044564171245e-08
POLDIP2	0.1674313720834139	0.1599944337670741
HPS3	-0.2679582661565507	0.0028123021740296
GHITM	1.187157778692156	2.1837921586e-06
NIFK	0.3343981956728437	0.0760731151173209
RNH1	-0.555941758320945	2.56525806794e-05
PRKCDBP	0.9956902501675836	0.0131579825699171
BZW2	-0.0225116538756605	0.8036973720340165
ITM2C	-0.4856911433401594	0.0004735435753456
ZBTB1	-0.1410769962913338	0.0294631738885291
RBMXL1	0.0747006067660542	0.233451467093805
LRP5	-0.0274965328159373	0.8579341321206619
ZNF24	0.105506660668838	0.2567822271029912
CHCHD6	0.2632973379896651	0.0922387504427661
TMEM101	0.0284714724664341	0.9115225895364696
YIPF1	-0.1789992192511498	0.0022591926158795
PTOV1	0.1113205490643919	0.3882070835256828
SH3BGRL3	-0.4226981555026995	0.1169497009987521
GOLGA4	0.4567222732016847	0.0006986728319777
UBAP2	-0.8024353386419546	9.307830534446648e-07
TMEM168	0.5182329689971884	0.0002428832988369
ZNF622	-0.1895422364524011	0.0691564480367912
SMAP1	-0.1092183804041065	0.1445766856295759
TDRD3	0.3186779742609421	3.5191013172e-06
NCOA5	-0.2448836960996112	0.0135626394372145
CSDE1	-0.150601170237912	0.0402402931910172
TMEM19	-0.4420837556329681	0.3024200180497304
RBMS1	0.3253587127514264	7.02703378647e-05
UBL7	-0.3280108304653617	0.0106264588038166
USB1	0.1527280241618999	0.203354575993784
VPS11	0.0976852348912567	0.0328739635804842
PLEKHF2	-0.6012027030619319	4.8034618571e-06
UBTD1	-0.2434416872836488	0.0456623160695287
GPR108	0.1377432988194981	0.0077788291466824
SNX15	-0.114535651312035	0.1996766945216984
FAM192A	0.4094313262919342	0.0654068895716233
RABEP2	-0.0497163521459319	0.5774094697423618
LRRFIP2	0.0562452206936769	0.4219432447077695
SPRYD4	-0.4695536652207485	0.0134098096475468
ANKRD54	0.0481370336344445	0.6815494162953
STRBP	0.3296845466003622	0.0009430873321477
CECR5	0.1181572576372827	0.529991917410665
DNAJC9	0.1142965702740205	0.2061812730432285
CISD1	0.1779927689317746	0.3121801696774385
DNAJC17	0.1074391971701599	0.0282518824089738
KIAA2013	-0.5862056653788872	0.0002630515211807
ZFAND2B	-0.4897783553610205	0.0004273260357505
TMEM98	0.0772758823383732	0.4636229364751795
RABIF	-0.217597752832985	0.0424041691833744
GOLM1	-0.2797671339260505	2.86560681329e-05
DAP	-0.1729738171467942	0.0061798501161132
CRELD1	-0.0968701196153297	0.8354937841275035
TMEM205	1.5188545587347904	0.0025275589116947
DUS3L	0.2061625654051772	0.0003779960335747
LNX2	-0.5242119675636925	7.64608685888e-05
UXS1	0.2769278784467406	0.016560772076629
WRNIP1	0.0587317968235894	0.3590410036506001
BRDT	0.1091136471569195	0.2249649261156232
WASL	0.0455920704985649	0.6276232974455135
IPO9	0.0216584745469168	0.5996277639824178
SYNPO2	-0.4080324101281579	0.2427891560180074
ATL3	0.9695485025577902	0.0061560047001095
SNX4	-0.2485658935158918	0.0191951796356894
THYN1	0.9973940734614988	1.4332512824e-06
RRP1B	0.4966218820881361	1.8098871342e-06
TBRG4	0.1416415498661837	0.0011546303298753
D6WSU163E	-0.0525612638020927	0.7234500479100618
FAM118A	-0.008139943973515	0.9262466049554988
RMND5B	-0.0798347740394535	0.3546807022612736
METTL13	0.4811604981849346	6.82308788716812e-08
CAMK1	0.2390384054930361	0.0489468818929051
YTHDF2	-0.7089736004053458	0.0001126111586919
MSANTD4	0.044117932047726	0.6682603736539517
LZTS2	-0.1292921092951169	0.3014250119068773
PPAN	0.5345221681489416	0.0025901712328903
DNAJC3	-0.0897204433081726	0.0022500384847859
ATPAF2	0.4699249829184049	9.61316657128e-05
PTBP2	-0.1109266220109732	0.3108846468923675
TTC1	-0.341108275984733	0.0012869349087586
BMP2K	-0.1460159538747971	0.1455249573135137
PCCA	0.1189498351410519	0.0840300863464074
NDFIP2	-0.5926740328851369	0.0076013142337745
RAB4B	-0.0664919450672218	0.5074806408415943
SCPEP1	1.1449003617230942	8.258828975041565e-09
AFG3L1	-0.2263770306375829	0.0304627605835956
WDR7	0.0980746357287118	0.1180433550987607
IVNS1ABP	-0.967576882567467	1.22167321357e-05
GATAD1	0.0752216008421412	0.2731649585154647
RAB31	-0.0212640452085793	0.9219040084602976
TARDBP	-0.222663576752521	0.0756773819911372
HNRNPLL	-0.2133397287108085	0.0637369601338285
LRCH4	0.0380189366024602	0.8514035590795116
ACAA1A	0.6468544283289467	1.13087284388e-05
COA7	-0.0573251198777541	0.6944295736533045
KLHDC4	0.1909699236945193	0.0123919743647958
FAM115C	2.207079444928322	0.000215976000835
BCL7B	0.1601758487925087	0.108341473020921
TMCO1	0.6425972504830547	0.0598853544645702
DDX27	0.0894971422522241	0.2499136693359002
TMEM70	-0.279240747982573	0.0947003656670295
SMTN	-0.2381620759246627	0.0166928067044809
CRYZL1	-0.2908933429050837	0.0080523909769693
MACROD1	0.8522252907067619	0.0603323678543011
SSFA2	-0.4775179972762042	0.0006025681146212
FASTKD2	0.0498843614612233	0.6939506205332795
FAM76A	-0.3765967663721009	0.0246679675689672
ZNF330	0.4374843678025621	0.0060293795087755
FRK	-0.9201971400181532	0.0001245391000539
KCTD10	-0.3492347149104879	0.0122251976720586
CDCA7L	0.843835118284055	2.00430805253e-05
TMEM132A	-1.1997599741353189	0.0021247338604985
44257	0.513408285457912	0.0194861406771101
ABHD14A	0.7149914657427662	0.0097728825976846
LRRC59	0.3875562037673874	0.2719670906857527
SMEK2	-0.0276413208388134	0.6098374703010346
PDIA6	-0.4079412671903842	0.0001699339437815
GGACT	-0.4440162764811255	0.003749564456959
DBR1	0.2477005100777317	0.0038236089161876
CAMK2G	0.1822064077437267	0.1058242645050119
TOM1L1	-0.6799676054088762	0.0094097830239998
GLRX2	0.2662527317439503	0.0370016591681144
GPRC5B	-0.6696427468276666	0.0018389840837725
CIC	-0.1943318490239366	0.0169828955375751
RTN4IP1	0.1731186655747355	0.0458656191540811
LETMD1	0.2143086246150409	0.1357176833804982
SLC12A6	-0.5487406414444492	0.0032753066626953
TRAM2	0.6948092590097433	0.0911319496281484
XPO6	-0.2011530563990985	0.0046248939042123
TRPS1	-0.1218153250946872	0.295752702217973
ATAD3	0.0372426920508147	0.7551822780406846
GSDMA	-0.1637731456641221	0.6133290457577841
HNRNPAB	-0.2433606308197979	0.0169258616656487
SEC14L2	-2.29937671724693	6.54530268922e-05
SLC33A1	1.0754878509290249	0.0073116559477332
APOBEC3	-0.0195425581751391	0.802162325567325
DEF8	-0.0445189663194321	0.595560707374768
MPST	-0.4252326343208943	0.0012705436903568
RPP25L	0.2653849568775572	0.0069154102105408
MAP4K3	0.3465129811450419	0.035506559828609
SFXN1	0.0539448365876825	0.5124371446624851
ACY1	0.2659059621581446	0.0008055913296466
TRABD	0.7451889495430529	0.014811270097934
ERRFI1	-1.9235916992821769	2.427989591620338e-07
PDXDC1	-0.1897384564752179	0.1033621992847382
UFSP2	-0.1537352960935216	0.1614187828592523
NONO	-0.1921146799955631	0.0034825939511723
PLS3	-0.6697558031431222	1.16441521745e-05
PSAT1	0.272518093142268	0.0397684673063567
RTFDC1	0.0307850985378897	0.5238910252002129
HAGH	-0.1906887905609053	0.0182379733687154
VWA5A	0.3223466567157507	8.58341370587e-05
UNC45A	-0.2292736726938721	0.0049685757271638
DPP3	-0.6298633012390882	2.343818707e-06
RAB28	0.3989836590373318	0.05118207215948
LACTB2	0.1193374422479059	0.1984563211182652
PPIF	-0.7005065241232209	0.0112835532610035
NGRN	-0.0576263696159028	0.3351467748066747
TRIOBP	-0.1336148432210629	0.3128321224258032
ITFG1	0.5425658561805645	0.0009628087525907
MLF2	-0.0973349494693127	0.4137899963825341
ZNF639	0.0228913804706363	0.8917874650513427
DHRS1	0.0344754444468995	0.8674016316037969
RSL24D1	0.4820769237918446	0.0532014415372336
NMD3	0.3100782663237281	0.1674891040741057
DNTTIP1	0.116337270995844	0.0479778914093912
ABCF2	0.1818815445608947	0.2453212944171273
TNPO2	0.7461198117455634	0.0323234869232568
GNL2	0.8073454026651936	0.043262955090567
ZNF672	0.2942926388268305	0.0076296965482037
SH3BP5L	0.4927002787316673	0.0003461082937368
CLCC1	0.55619599630727	0.1127513130060237
ZNF281	0.1806905303091131	0.0055942346907049
CTTNBP2NL	-0.8088390428848309	1.13511815129e-05
RCBTB2	-0.0775113852752077	0.6590877199367547
PWP1	-0.5729612530707293	1.50182735027e-05
CDK5RAP3	-0.1961974203096849	0.033079574930546
CCDC23	-0.3846176835808603	0.0271110518600693
MMADHC	-0.3562771610530605	0.002482458952896
ANKRD10	0.2339299219352312	0.0993631987966593
PARK7	-0.3365173821534566	0.160523488227004
RWDD2B	-0.1350424807583597	0.1044228213267794
COA5	1.0028585681813869	0.0401122649847257
PSTPIP2	-0.7366187201544337	5.6418954719e-06
EPDR1	0.7117550724878572	0.0095792580762374
DNAJA3	0.7299709506872003	5.3571064227e-06
ST7	0.5659971189194427	0.156349101111468
MTFR1	0.4271246012849117	0.0018895576261494
TM2D1	0.1194169059187422	0.0805618379591016
TXNRD3	0.3199219905963991	0.0871914444805316
NASP	-0.5204533913485315	0.0006920295774808
GTPBP4	0.8123700207744846	0.0099914802196104
DDX50	-0.2769189209992295	0.0177242410771127
ADRBK1	-0.0015209068970481	0.9856725966275894
RASSF1	0.2894880950114931	0.012447670227304
GIGYF1	0.2954835529719286	0.0034432170471097
SLC12A9	0.1854138598951016	0.0003145499037452
MCCC1	0.290565841680098	0.0244337745453639
KREMEN1	-0.1973123549703999	0.1325282063989519
SYTL2	-1.0600507528281575	0.0010356170469189
UBQLN4	0.1796128890151774	0.0116744729100158
RAD54L2	0.273187696214016	0.0189525876325281
ANKRD17	-0.0139186472505655	0.7964834918949901
HSPBP1	-0.0556354550976209	0.2243452065194812
RAB27B	-0.1823707248445676	0.1755089076011826
OGFR	-0.1332487634907557	0.1998789962492789
RRBP1	-0.0266464092437456	0.9003563092581114
UBXN6	-0.1786600635493683	0.0377043289046509
UCK2	-0.1859316956094721	0.0239780435574623
ZNF318	0.3289591057429571	0.0087676941571339
TRIM16	-0.057019651953047	0.5029415390033029
DHX30	0.6990571573571202	0.0009229978690509
NPM3	0.449639710137521	0.000358765478309
RWDD4	0.366225538721349	3.32607222572e-05
NDNL2	0.0469083644472136	0.6370354761211529
HINT3	-0.7609569223117023	0.0001899238577454
D17WSU104E	0.2780827848645839	0.0103440107717161
NOP16	0.2683179588983031	0.0657961642235745
GLOD4	-0.0159478953611928	0.8242129800416709
ZDHHC6	0.6582144387773881	0.0386100189666866
FDX1L	0.5685205059894849	0.0085360348113369
ZMAT2	-0.0618333467986832	0.291107589334447
CDCA5	0.6216123484935375	9.55821636731e-05
GID4	0.4015005877291918	0.0022138771992461
LAP3	-0.1093187143740273	0.1144241924477608
CMC1	0.6882068377820699	0.0004335916906232
RNASEH2C	-0.4105706268724435	0.0017179395867784
MYL9	1.5895221154151544	0.013773527793682
MCTS2	0.1614196986505837	0.0234480679655831
MZT2	0.0990249353583735	0.4997675025136795
LZTR1	-0.1128491525514814	0.0153749274309749
UBE2T	-0.2211118545457119	0.017011504381029
NENF	-0.3182407488633479	0.0750205022691387
NUDCD2	0.131917353109954	0.1710098448001117
TXNDC9	-0.4306344514746035	0.000521153581997
MIEN1	-0.5672987018071992	0.0001808351032414
CUTA	0.2788150922516745	0.0006098967225988
NTPCR	0.1973151504104591	0.3294759543928923
FAM195A	1.0115587431922106	1.4765360932e-05
CISD2	0.4118675287062386	0.1921036838074006
BZW1	-0.1354764295469382	0.0544619828129298
SPG21	0.5082703781827949	7.894841516001692e-11
CHMP1B2	-0.491342711910869	0.0057999605866064
NIPSNAP3B	-0.8751181493250347	1.90700493103e-05
ERGIC3	0.462812575871572	0.0128082006452701
PCYOX1	0.490183066830976	0.0033298295596128
METTL16	0.015462879868961	0.905091805632904
TMEM147	0.5862987919028635	0.0950038797079303
BTF3L4	-0.371806106369144	0.0170867658327763
GMFB	-0.1005014411208779	0.3428160763830763
PIH1D1	0.2911011780690479	0.0071312812299697
DENR	0.3872691831715356	9.4241868048e-06
PTTG1	0.1041428651692349	0.0273709103911991
RWDD1	-0.3444248266945485	0.0030584560019929
MRFAP1	-0.5256907496362694	0.0613661670817838
TXNDC17	-0.2125439971862124	0.0729429340870738
TMEM14C	0.1716731439945784	0.1499877513422047
CHCHD5	0.3534354035974796	0.003830652086365
SLC25A46	-0.0706941049843269	0.7319313266167385
RBM7	0.2453224996423234	0.0149176029699844
POMP	0.7123377548358711	2.2304848136e-06
DESI1	-0.0548032105519234	0.666059991210021
TXNDC12	-0.0735310103120442	0.1742852635629994
RER1	-0.0087791689432452	0.9688726269233466
YKT6	0.0674449298344142	0.5445154837161816
ARL8B	0.4125725020294057	0.0073910966325291
APOPT1	0.1362544104681156	0.0627433011096361
PAF	0.6889024207189007	0.0002195911578409
CLDND1	-0.0817564892904403	0.1562808054195573
UQCC2	-0.6123177053300936	5.4638325903e-06
TMA16	0.1763701808291386	0.0272381450194342
UFC1	-0.3685576762464851	0.0250974347457802
TMEM9	-0.8446945979447459	2.9844276998e-05
CCDC53	-0.3596457204735714	0.0740085211609414
CCDC43	-0.0651886961241663	0.3566174407725263
HYPK	-0.5249742135532661	0.0195117650205858
NSA2	0.6340589380101931	0.0732241723160569
SLC25A30	-0.1026683228255268	0.1387087496443882
GOLT1B	-0.3049704408268066	0.1885166278016187
TMEM167A	0.6878652027296858	0.0269100864459765
TMEM33	0.1939761886863252	0.4962732856305851
FAM32A	0.1676880146797728	0.1556459888120928
CARHSP1	-0.877287990464607	0.0002641111804824
ERGIC2	0.1568389925052321	0.0132531007422479
FAM136A	0.1406832165862691	0.2867791396285287
GOLPH3	-0.4289545387840123	0.0001064908025355
SNX24	0.1346215124572132	0.1429561658475661
PRL7C1	0.2661238272306279	0.002410874680881
TPPP3	-2.9332131025861963	0.0008181653736928
LRRC40	-0.082371878962187	0.3153433485080032
OCIAD1	0.1737867142936359	0.1397417477853847
EMC2	-0.1410300993797839	0.0532478485091735
CACTIN	-0.1709167684054632	0.045723887953473
ECD	-0.3303518850513469	0.0011267302072933
TTC14	-0.1117532852909181	0.1364728588386085
RANBP3	0.1102714366612365	0.1655275710590119
ZMYM2	-0.0003886024392105	0.9914424325230552
PRKRIR	-0.1733216691864431	0.0275152588557608
FAM188A	-0.3206403263411956	0.0147089750595015
FAM133B	-0.0187789560422147	0.8587698380023027
RAVER1	0.5596439311623798	0.0001017270951607
MTFR1L	-0.4110849651143222	0.0012106105884808
BLOC1S2	-0.4691963518933675	0.0200094137571076
BCCIP	0.2576655756035007	0.0001104899505236
KATNBL1	-0.1318784201736022	0.1846657491628453
WDR73	-0.2795702445021519	0.0111866811320953
STEAP1	1.3814524930710463	4.34813083843e-05
DDX28	-0.0640611114461779	0.6046199643835715
ZDHHC13	-0.5181903562021082	1.6604378202e-06
UQCC1	-0.2630838948058781	0.0115886462650045
MALSU1	-1.417458829678351	1.1366369053e-06
PRKRIP1	-0.1671815058980044	0.0002260243743236
PIN4	0.0356182151310337	0.660088431606243
RPUSD4	-0.0916484014662211	0.0869430767229518
RNASEH2A	0.2616829894825591	0.1345706308139101
UTP23	-0.1384535775367997	0.0413007416696737
CNIH4	0.2803621006651216	0.2561741327726004
YIF1B	0.7529730108573273	0.0127817808904961
LBH	-0.6436767379790123	0.0242128883418113
WDR55	0.4051231691658379	0.0081198766164673
L3HYPDH	1.0561951816202042	3.068168172970148e-07
MGME1	0.4068879575291438	0.0001672650650608
MCUR1	-0.1698943078711497	0.0218453106990545
LRRC17	0.3599861744663942	0.2472888570533269
BCL7A	-0.2298920801978319	0.0353613202442794
RBM33	0.1382661614774672	0.0614709703770075
DHRS7	1.5562146508739405	0.0020875230370981
CENPV	-0.3485277095470792	0.0941595862149107
TMEM192	0.3104446459343216	0.0016299519853162
CACYBP	0.1235962865088	0.0665132882626949
CUEDC2	-0.1953687813858895	0.0413156928270356
GTPBP8	-0.4183735705558442	0.0170387656347266
CRELD2	-0.2233013194858251	0.0009169950219023
ZCCHC8	0.0470119865594165	0.6227156090954115
WBSCR16	0.4304656392098231	0.0006577956385346
TOMM34	-0.906916549324742	1.2465160832e-06
RRS1	0.5202983920348361	0.0496753751549546
LUC7L	-0.1950447272496406	0.0090637217994348
GLIPR2	-0.7000516771736404	0.0079582535724235
HDHD3	0.0265888283038307	0.8899571323039897
RRP15	0.1846885093355475	0.0511592935039419
TPD52L2	-0.1055284218811574	0.1055108457693739
ANTXR1	0.226574039427668	0.2978491689207345
SRFBP1	0.5130359606226069	0.0005367588016446
THUMPD2	0.5098847594617357	0.0058541601173147
TMEM128	0.5162658037726711	0.1380673288398154
SCRN1	0.0398781956432136	0.6201666559340837
RAB32	2.190563346076642	1.70606544974e-05
PSMG3	-0.1825137620335811	0.1996199082619437
MXRA7	-0.8587463133652955	0.0262913568314967
AEN	0.3757807158761514	0.0018235683109593
PCBD2	0.2748245117144055	0.0086188360072076
QRSL1	-0.3026734847986736	0.002227724872008
TOMM40L	0.8694861072725133	0.0002237513570559
FOPNL	0.0740947317555396	0.3442781190357195
VASN	0.243885028330225	0.0622910856435049
CMSS1	1.0583399498501704	1.0057076969e-06
TOMM70A	0.6675340618432867	0.0071378334429407
PINX1	0.2359004011351608	0.0245657505251815
TMEM55A	-0.4433938007134934	0.0004871724686852
EMC4	0.0073283343622124	0.9676574287973329
NT5C3A	0.4699578372154944	0.0002302463287969
CCDC47	0.3145452169632882	0.1792646000859867
SSBP3	-0.1156433122277064	0.381470510737471
MDM1	-0.4609528017850687	0.0202464371285773
ARPIN	-0.112934230943321	0.218202350781377
PBDC1	-0.320114830665908	0.0791669612217923
MTPAP	0.8191321966613917	8.2226885084e-06
LYSMD1	1.009938219315149	0.0034659269272049
NKAP	-0.0003245251726993	0.996026949512034
WDSUB1	-0.0484148434666992	0.5831876815475909
MRTO4	0.0149256943585909	0.8585002258704331
PTMS	0.3731506530029257	0.0597359563274993
ZBED3	0.2002596866566811	0.0991098418057947
ADCK1	1.0387032541865178	5.9155134522e-05
ARMC10	-0.1005013621790324	0.6576594348384751
PRPSAP1	-0.3963298952335167	0.0011736471201914
CDCA7	0.3890260809980923	0.0082380657399983
CHAF1B	0.1504677212497918	0.0314564757570022
PSRC1	0.2602663967447449	0.0001103415543046
DDX56	0.0842941591479042	0.2976096567451694
LSM12	-0.1219106751569662	0.0690681718549298
WDR89	0.5739279565442076	4.342255268732629e-09
DUSP12	0.1038295046489637	0.1519181268562005
DNLZ	0.1527306339552074	0.093618650781371
SERPINB1A	-0.7545981207458141	0.0692625635627846
CCDC167	0.2462409810059251	0.1128075774860127
D10JHU81E	-0.3084488509585976	0.010084223798497
AKT1S1	-0.3012045899540107	0.002731140533238
LRRC57	-0.5243810872758703	0.0172967286225569
CHCHD2	-0.3488794083254521	0.0092000379763279
FKBP11	0.6950169031752355	0.0624273900658605
CHORDC1	0.2023070531176319	0.0080847905241021
KTI12	-0.3924185504421992	0.0076666300501467
NOL3	-0.351803628711006	0.0902399077874973
FAM173B	0.4632016644394403	0.000551355204214
CDKN2AIPNL	0.1110023273982835	0.3960740488193663
FAM114A1	0.1263468230803801	0.3103919628481694
DESI2	0.3946860019823826	0.0006211013818388
SAAL1	0.1374688651891621	0.0708510806062832
ZNF687	0.1698459482525501	0.0308315224843338
TOE1	0.0908540855062412	0.2389504551949205
DLST	0.2330971140986401	0.0355297907014403
SP2	0.1995308318953423	0.0018165437455142
FAM111A	0.7847201611661218	0.0031015514268562
DTNA	-0.8552123357258967	0.000179090653678
VPS33A	0.0015715725848233	0.962560784765426
COA3	0.2228089062740557	0.0671652233259874
AAR2	0.0607376034452618	0.2819095493198001
CORO7	0.3746809611214124	0.0328220060966222
MFSD10	0.328985472950406	0.4231548218025517
MLKL	0.1280348048518596	0.220496695057157
ACP1	-0.2290734001344208	0.0259894323947489
RUFY3	-0.0500739100048767	0.502420007662783
TTPAL	0.0471609212274388	0.745558999408052
STX11	-0.6523729590931415	0.0025476040617683
PLGRKT	0.2624895285922202	0.0348345005877055
PUS10	-0.2780439962133219	0.0028930227416796
GPN3	0.2209662410424331	0.0130158296621734
OXSM	0.4380126269486734	0.0010943992891576
IQCF3	-0.3174080100318332	0.0157644976812875
SGMS2	-0.5751247514271918	0.0004780916012694
PHF14	0.268265481913004	0.0023872888171
EFHD1	-2.8058015818075277	6.94765397124e-05
PHF6	0.4459673133237678	3.5861624019e-05
RABL3	-0.2206995334052305	0.0256197900168409
SYAP1	-0.4933925456283634	0.0008037049988165
SEC23B	-0.1194662804834123	0.1740487991670194
CCDC94	0.0326489282576846	0.537174280996048
SYNJ2BP	0.3660657167881467	0.0746257379905321
TTC33	0.0686759846730856	0.5472373559768354
FUNDC2	0.7583373653509815	0.0013956572623568
TUBE1	-0.3105112969474687	0.008422585156951
FAM162A	0.7571903369890081	0.0007997140178834
PAIP2	-0.0328424982074002	0.8174861833315594
ALKBH7	-0.1849358346674066	0.1519786277383199
RPAP3	0.3332508249574206	0.0004539188985994
TMX2	0.4727397319832066	0.1926158763376972
TMEM206	-0.1677337927759801	0.3937054814349259
ARMC1	-0.1655728255105224	0.1043706800804136
OVCA2	-0.4089872962309291	0.004369405330594
RTCA	-0.2428499163645747	0.0742939479123529
AVPI1	0.061443905357445	0.4644241155228972
GID8	-0.0532669793290818	0.6609080708787426
APMAP	0.9364452408780888	0.002768607908985
ISCU	-0.3050846744745989	0.0111973519584224
NOL7	0.0883160460372906	0.1687857859002248
SAPCD2	0.0724332773988528	0.5552218981767008
PRORSD1	-0.0691982277731793	0.5993234489448191
DNAJB4	-0.4314249984716394	0.0009351146353081
APLF	0.053857803696583	0.5987421020235012
ACTR6	0.1087623371747509	0.1181545121001558
ARPC5L	0.4905434902106746	9.95111235713e-05
FAM210B	0.2173406893064281	0.0473042891503132
ALKBH4	0.5886303684584835	5.806942612e-06
CCDC91	0.4194735729051262	0.0545499982491335
RPL7L1	0.4484949142772043	0.0571941499445482
PHF10	0.2656735381363944	0.0001218914177808
FAM45A	-0.0114025141908008	0.8465157967487733
REXO2	0.6589996181136888	1.7495116956e-06
BOLA1	-0.0821438866437802	0.3380703356743393
FAM3A	-0.2887362059491398	0.0069997829796298
GSDMDC1	0.3879703366399588	0.1854167371125165
TVP23B	-0.1581414457132236	0.1443956483829126
SLIRP	0.2058072414355497	0.0554247177721778
OCIAD2	-0.7373296807359694	0.0546055028974366
MANBAL	0.0104531269462374	0.9683752145495724
CCDC124	-0.0497875466475093	0.4976457519552645
TMEM126A	0.7698546537549354	0.000148398584157
LOH12CR1	0.2926939184817373	0.042136167725266
LLPH	0.4847734848619999	0.0310486813298938
MDP1	-0.2252838157511634	0.0132915650326593
HCFC2	-0.242152930963435	0.086886127084952
SRXN1	0.1351347222080494	0.2807419174714195
PHOSPHO2	-0.2731049293710329	0.603682038091461
ECHDC1	-0.7838653102146592	6.20203690534e-05
KNSTRN	-0.0654681599743236	0.3525265401195044
CCDC101	-0.2598183780567012	0.1259890189612567
CIR1	0.1535193778718047	0.118601967794399
IFT22	-0.2551861824287351	0.0141882632302583
PHPT1	0.3844518353018351	0.0067220445697231
TMEM263	-0.3800386589958689	0.0057438539334275
ASF1B	0.580595011806042	0.1048941737511027
TMEM38B	0.039405122136167	0.8881780337096963
CNN3	-0.4468600353055927	0.0193310876151696
GON4L	0.1932525706450399	0.0217785052151702
PHYHD1	2.928641222088731	6.028194420190467e-14
MCTS1	0.0247238704738622	0.8691128948888356
IAH1	0.4205663846080713	0.0790011694912558
ZNF593	0.2137582580990284	0.1488019032105511
ZFPL1	0.2266813404147676	0.0154538543870669
FAM122A	-0.3251992088280563	0.0194155919987201
WDR53	-0.1789656253746435	0.37072320524914
NGDN	0.175955236035007	0.0022002537941825
LENG1	0.1063928768151378	0.0618178821522116
NAA16	0.2136273887712477	0.1494183316465786
SELO	0.3451237863535387	0.0116518762847745
CMTR1	0.3558062445196842	0.0010810890244728
GDAP2	-0.0939734693905107	0.0993138911095995
GPATCH1	0.1569160734197569	0.0437589515889751
P33MONOX	0.3266148007019273	0.0002555994170572
