 	oxsm_fc	oxsm_bh
QIL1	-0.3404399003940657	0.705175469154247
HEXIM1	-0.7440135815462681	0.0168687705172103
CADM4	-3.092366303822772	2.5805749915008684e-08
RUFY2	-0.6895551679473356	0.0052661847959916
CLYBL	-0.3025303514303945	0.3321281064819943
LUZP1	-0.7117660772540166	0.0036121222671631
RBM12	-0.7252274189857212	0.0354258584815607
RTTN	-0.4448993324168176	0.8319810898371439
SNAP47	-0.5004839812637868	0.21807056008633
PRPSAP2	-0.0804280135519957	0.0324099525962245
TBC1D22A	-0.4641410726745635	0.2614692678613797
ZMYND11	-0.0390692782469691	0.0006392141919838
OARD1	-0.888247732141029	2.39306285109e-05
EPS8L1	-0.8918340970032191	0.030264679888354
VPS39	-0.37273042904725	0.7732102097327408
TMX1	0.3858832608506447	0.0317978360361084
BBX	0.3507626325061294	0.0013258948486203
MPDZ	-1.2362074212870595	0.0003797606828327
CAMKK1	-1.614594278816808	0.0001375207299537
DHRSX	0.7334900328961654	0.0105664820630697
CLPTM1	0.2416868696205531	0.0808185719971508
EML3	-0.2718380678303266	0.1370349507857446
LRRC14	-0.0261541507172938	0.0611075114246598
AKR1C13	1.1184011253872614	0.0067421920948698
DAK	0.3574438761059222	0.0438525180624543
CCDC9	-0.5540234702606059	0.0105586861843269
MIC1	-0.6999145633568775	0.0523446268098057
KCTD5	-1.1054889060393782	0.0038824400594154
NRM	0.8311212243391928	0.0049249380261076
RBMS2	-0.7127262357273938	0.0784132518173099
SCRN2	-0.0381331041933524	0.0104434129993485
GPN1	-0.7755108594096362	0.0003023264731778
WDR74	-0.3706818185976329	0.3753111514138158
RABEPK	-0.328209900862152	0.5918241017203152
UBXN4	0.1213677218510107	0.0546980999884863
ZFYVE21	-0.4959328185695952	0.5849209674387326
NCLN	0.5030459321767712	0.0144737783515644
CTH	0.9916136329173107	0.0452335768851323
NRBF2	-0.4066173709914886	0.7988915438678664
TMEM242	-0.140338617317069	0.1035395643879575
FAM20B	-0.1977965605822428	0.0328187179979029
RNPEP	0.1997286255257972	0.0001961560297909
SGSM3	-0.6492801743120781	0.0125120893522467
TMEM97	0.5483372569073389	0.006016264802308
GRIPAP1	-0.2469583595543493	0.0891885721303948
TMEM143	-0.361437497233895	0.6416286295691165
BLES03	-0.1409305320898294	0.0343150761927553
FYCO1	0.1543735633695397	0.0020089354357758
WASH1	-0.1009191201545406	0.035328613304202
NIT1	-0.136603280854959	0.1315823149083934
ZGPAT	-0.6710384783390464	0.0594511871837275
CCDC92	-0.7989741724202232	0.0127151350714622
CCAR2	-0.6900911141093388	0.0098868291380012
CEP57L1	0.0015095660598466	0.0284274967105182
MITD1	-0.5212311591799526	0.4649224941641986
TMEM5	0.1156815300522197	0.0032770700493396
CAAP1	-0.7020892637144552	0.1182586243711464
ZDHHC5	-0.5663618667663556	0.1535226592803163
TTC39C	-0.8638011722676964	0.027339427390782
NAA40	-0.1504862660197583	0.0212738586774564
OXNAD1	-0.656491859382561	0.1358983097716149
ANKRD49	-0.6803331273440048	0.111071377431625
PDCD10	-0.3121923897843228	0.251158131312775
FAM114A2	-0.5346412959526838	0.3028233170607505
SLC35F6	0.0861406191754834	9.65219376763e-05
CD276	-0.845286138356917	0.0005006911942583
EXD2	0.040421739872792	0.0992099993197883
EPM2AIP1	-0.1402271502195318	0.0464699048377196
CBWD1	-0.6112821515940504	0.0013661783722281
GPN2	-1.032321397641239	0.0031407425297364
NLE1	-0.2495204835438015	0.1380653850430099
RHBDD2	0.195510305292398	0.030735220346463
MOSPD1	0.3094275421799073	0.0378579723816571
SLC25A3	-0.0920039009683404	0.0706308437525172
RBM39	-0.4616469003195649	0.149989519173161
SEC63	0.1285304255417995	0.2379553351900027
AMOT	-0.6085416508291652	0.3472044459533667
AGAP3	-0.4717733542745012	0.7295995438239132
NUDT16L1	-0.7002654816765151	0.1027832912710382
RAB40C	-0.3078439710063591	0.4656293609550358
CSPG4	-0.0485764687318314	0.0992740706266192
PXN	-0.7933020322364965	0.0005101966221439
MOB2	-0.5477683744835836	0.3120340560325728
IPO4	-0.4043518349424533	0.92527220700477
NOC3L	0.4677606657783397	0.018471621785142
VMN1R43	-0.7621950030033159	0.1218735889480126
MPV17L2	0.1195507176320211	0.0002961029986366
MYOCD	-1.2739745244919412	2.61287031182e-05
IRGQ	-0.7471223991493904	0.0114989630114252
WDR13	-0.1645997530982604	0.0123476424942555
RAB14	-0.1552776794583363	0.0404872818623819
SFXN3	0.2332917588384378	1.58589729213e-05
ISOC1	-0.52661661441383	0.7201839120854525
RBM42	-0.594580467381156	0.1211574521215295
TTI1	-0.6936052631917216	0.0662218904084697
NPNT	-1.4799649533735797	0.0054145466812855
POLDIP2	-0.1748398485814874	0.0115090496406093
HPS3	-0.5323226750715754	0.1427352489870879
GHITM	0.2539822491286084	0.147041767885086
NIFK	-0.5318255484361052	0.0564984130224211
RNH1	-0.9786735139209256	2.88169628851e-05
PRKCDBP	0.6419015206965821	0.0134685425157364
BZW2	-0.4138783833396234	0.9853076839070524
ITM2C	-0.7171145886530674	0.0041647323047264
ZBTB1	-0.7467407528068649	0.0039714918480113
RBMXL1	-0.356567979230813	0.2361979117452701
LRP5	-0.3570873997800312	0.5842638004314323
ZNF24	-0.8834727722854612	0.0082817712716487
CHCHD6	0.1006259815110774	0.0406449312732868
TMEM101	0.0239617984043375	0.1497078894844344
YIPF1	-0.4880543225391343	0.2601456125809423
PTOV1	-0.5199321941064305	0.424560647819693
SH3BGRL3	-0.5995160529436777	0.3945144523312258
GOLGA4	-0.5509358788530252	0.2327320604279004
UBAP2	-1.2503498710499723	0.0001902404325274
TMEM168	0.1364823041101254	0.0004113198414701
ZNF622	-0.6471389000421264	0.0827850811889933
SMAP1	-0.3930884496666998	0.7944736575094837
TDRD3	-0.519249288692167	0.0783721525860639
NCOA5	-0.8612948121281719	0.0008464294175783
CSDE1	-0.6897735447999809	0.0028988637749958
TMEM19	0.6140317171117143	0.0099684463293747
RBMS1	-0.4064089211475444	0.7981552802567424
UBL7	-0.5768816433041403	0.0379727055885872
USB1	-0.8927586435882083	0.004899982562917
VPS11	-0.5179510061230151	0.3870901237645452
PLEKHF2	-1.1809798194592018	1.08037227353e-05
UBTD1	-0.3782587279495696	0.7260104936232471
GPR108	-0.2194736631275188	0.0743244538225311
SNX15	-0.2549927568826742	0.0333381241880838
FAM192A	-0.4909500440377625	0.4017740116847947
RABEP2	-0.6253462320093038	0.1681511261766974
LRRFIP2	-0.6310069831314528	0.029058809885755
SPRYD4	-0.8004971534429332	0.0504934855596092
ANKRD54	-0.9257938003020164	0.0016361811804721
STRBP	-0.3813834078677022	0.7323828513547973
CECR5	-0.2043828078713353	0.3033627977219509
DNAJC9	-0.4110460547214297	0.9403034479524448
CISD1	0.2359744878377209	0.0140335191883274
DNAJC17	-0.4908911369570271	0.2305697107166662
KIAA2013	-0.7724621887776076	0.0068018362992409
ZFAND2B	-0.6462391754632232	0.3166662908660681
TMEM98	-0.2072651498750778	0.076278070698623
RABIF	-0.4606875362352464	0.6392189165009711
GOLM1	-1.003699457953494	0.0006708631937721
DAP	-0.2157813831694714	0.0162069756916281
CRELD1	-0.6326731416609745	0.6776240112727394
TMEM205	1.377198834736123	0.0160683554245468
DUS3L	-0.2177082419175873	0.2447295677551475
LNX2	-0.9825357761311814	0.0002560891097389
UXS1	0.1105819869213302	0.0001874217209222
WRNIP1	-0.3651664349917835	0.5132559719197979
BRDT	-0.5466711996452702	0.0209781457736774
WASL	-0.3131663503029194	0.3486467962147332
IPO9	-0.4618369470340443	0.379273033181812
SYNPO2	-1.7353939266700371	0.0213823134232909
ATL3	1.2660166172422738	2.21360560428e-05
SNX4	-0.3790050742469055	0.7671205896925847
THYN1	-0.1151668681351133	0.0001380499503612
RRP1B	-0.1841481533118052	0.0356339739506481
TBRG4	-0.2354507192754376	0.149453923926384
D6WSU163E	-0.3568704960869517	0.6963341790805705
FAM118A	-0.767800798124243	0.0188263980026584
RMND5B	-0.2480358636842901	0.091890225117203
METTL13	-0.1351655707646199	0.0419586991667282
CAMK1	-0.2436562118969541	0.3331815372673142
YTHDF2	-1.1713474712310434	0.000417730910507
MSANTD4	-0.7129707707016619	0.0637208565713223
LZTS2	-0.3958281840634516	0.8498361434102915
PPAN	0.0820884450369136	0.0191531657122454
DNAJC3	-0.5527735532004115	0.0209407948581919
ATPAF2	-0.4162918305637546	0.992692239749086
PTBP2	-1.1323406312191504	0.0007639018970485
TTC1	-0.7175421086192147	0.002067673753551
BMP2K	-0.386407171953595	0.8781245055478567
PCCA	-0.2314948949031285	0.0202078441986241
NDFIP2	-0.684826531304257	0.4034183921075697
RAB4B	0.0490640623993455	0.0009941257899811
SCPEP1	0.1788439406001976	0.0001162313691345
AFG3L1	-0.0592593371835034	0.0011020014471848
WDR7	-0.3200802464195144	0.4368381293951111
IVNS1ABP	-1.5405095226341143	0.0001523580954678
GATAD1	-0.1335741212294468	0.0015752045287474
RAB31	-0.2823556178894805	0.4218720458933895
TARDBP	-0.586773881592626	0.1330483623601015
HNRNPLL	-0.5280953063770174	0.3415670434776192
LRCH4	0.0491326395550515	0.1188737013259407
ACAA1A	-0.1492296095145664	0.012017177819835
COA7	-1.0760889915314638	1.3008820144000093e-07
KLHDC4	-0.0735016835977219	0.0241585501807317
FAM115C	0.787414566128868	8.18829598668e-05
BCL7B	-0.7268428089270828	0.0825454714971713
TMCO1	0.4852332788309329	0.0585804176295618
DDX27	-0.5970786899312773	0.0178750103461983
TMEM70	-0.8037812587672069	0.0498373433791253
SMTN	-0.7420520756618998	0.0370655087397359
CRYZL1	-0.3923762217481582	0.847996270250905
MACROD1	0.9271266406518488	7.8283233758e-06
SSFA2	-0.9298520811193012	0.0014725779187888
FASTKD2	-0.3661182628078318	0.8052601326249044
FAM76A	-0.4891333451052291	0.6277040341426863
ZNF330	-0.2883361719507652	0.2428854524371767
FRK	-0.699158393900072	0.0471652464799562
KCTD10	-0.8868668759956745	0.0059615949308517
CDCA7L	0.2598363425055195	0.0027340562504621
TMEM132A	-0.6909542057612493	0.2025549364519429
2-MAR	0.6320794324402325	0.0008856145682014
ABHD14A	0.3144291734147295	0.0004198437479194
LRRC59	0.3249775443065997	0.041618958866538
SMEK2	-0.3603324630743835	0.4009793026231765
PDIA6	-0.6725146796317987	0.0054837703824458
GGACT	-0.737336166045478	0.0197900266266047
DBR1	-0.5490355093335569	0.0395961948084642
CAMK2G	-0.4278072656153319	0.9129074285116798
TOM1L1	-1.1019984990197922	0.0090262149088164
GLRX2	-0.4169760735165839	0.9928296957704188
GPRC5B	-0.7358703109975918	0.0002258097270134
CIC	-0.461845240917366	0.6477519469917281
RTN4IP1	-0.139731083253755	0.1176597883834337
LETMD1	0.0347462179574115	4.73418125433e-05
SLC12A6	-0.3674285162549391	0.583854081223639
TRAM2	0.8057803808604831	0.0034823204986759
XPO6	-0.7310863785844326	0.001110012330513
TRPS1	-0.1678338364931434	0.0526306364437062
ATAD3	0.0539491973918327	0.0531853279540123
GSDMA	-1.0767901866732252	0.1475333493930697
HNRNPAB	-0.586804468661663	0.0752707381477335
SEC14L2	-3.1059373502137326	0.000262990190208
SLC33A1	0.7641517030834769	0.0384355726756218
APOBEC3	-0.3109635176945382	0.4990229154705087
DEF8	-0.2734817109463464	0.2147144080607122
MPST	-0.4139383590039203	0.9952417623167664
RPP25L	-0.4514411777558202	0.639723327168495
MAP4K3	-0.423114058161403	0.943619431949577
SFXN1	0.4062006888661016	0.0009642587230929
ACY1	-0.3662188476647472	0.3424024057536333
TRABD	0.2830859344135461	0.0130208078852234
ERRFI1	-2.3063974225895225	2.9718687204e-06
PDXDC1	-0.5902528414231998	0.2243327753048764
UFSP2	-0.228721773806602	0.1005919266058511
NONO	-0.6018852830179849	0.0123841092266453
PLS3	-0.4979263624156406	0.6082271454416363
PSAT1	-0.0803514074424206	0.0102358750135342
RTFDC1	-0.3487347940431208	0.4164232436885309
HAGH	-0.7503441549021169	0.0001406450808305
VWA5A	-0.2030146401107159	0.0057642440310447
UNC45A	-0.6139199728379785	0.0163819941872697
DPP3	-0.6986883048253225	0.0019995299735488
RAB28	-0.1256558510868293	0.0052881068009591
LACTB2	-0.1417092446702799	0.1348158222288813
PPIF	-1.0371260488149654	3.20114533905e-05
NGRN	-0.5698116326842997	0.0022934725322562
TRIOBP	-0.4285976048705853	0.7616976582173627
ITFG1	-0.1935888877033957	0.014371156140647
MLF2	-0.0313025689940405	0.1141812796260485
ZNF639	-0.3640402003796017	0.7545879764964031
DHRS1	-0.6144419186495429	0.0903657472122203
RSL24D1	-0.6186913162164395	0.0673029524453232
NMD3	-0.0468245945953738	0.1995455076895078
DNTTIP1	-0.513733354984973	0.4466952552692241
ABCF2	-0.1682866679798534	0.2362869157573261
TNPO2	-0.5723030335293446	0.0398273771272197
GNL2	-0.4027860150928785	0.8289847843984862
ZNF672	-0.1340287608669298	0.0098468936786291
SH3BP5L	0.0071630004709575	0.0046455910321844
CLCC1	0.386892352499006	0.0250345667942517
ZNF281	-0.0721986072126137	0.0001498651816215
CTTNBP2NL	-1.5352328353248368	9.38074201605478e-07
RCBTB2	-0.4437918592500104	0.8433472067136557
PWP1	-0.9022360062300906	0.0009801649511347
CDK5RAP3	-0.7135160072733937	0.010949374089195
CCDC23	-0.570973742364139	0.3208221551698474
MMADHC	-0.7539795184405835	0.0206772594627578
ANKRD10	-0.6633531792154128	0.0192139133005119
PARK7	-0.6280013551440607	0.2982601089729386
RWDD2B	-0.5714233757113268	0.1872155760358127
COA5	0.6117463621428989	0.1109789187292896
PSTPIP2	-1.2979490147665098	2.491088310752964e-07
EPDR1	0.2112951311267866	0.0079249138591153
DNAJA3	0.055296427242896	3.63175328302e-05
ST7	0.5693534974760897	0.0185749363089551
MTFR1	-0.5357959489783775	0.2278947434207263
TM2D1	-0.3670174513202833	0.6172659887420393
TXNRD3	-0.2746039367933696	0.4559155835457396
NASP	-1.1619041730997055	0.0075601034313567
GTPBP4	0.0482237563309567	0.0981862628166832
DDX50	-0.4185028034593529	0.9710192234896896
ADRBK1	-0.0026299319446568	0.0005352123756276
RASSF1	-0.3598833079356344	0.6757555238875387
GIGYF1	-0.2582405850896816	0.1719197147466178
SLC12A9	-0.4364639338934767	0.8673943343595334
MCCC1	0.0549352308877682	0.000663355225522
KREMEN1	-0.3888506490778102	0.7957307293082947
SYTL2	-1.3518325220274785	0.0040547960392065
UBQLN4	-0.4874997445004101	0.2920755605701088
RAD54L2	-0.6253752442673051	0.1289487199325625
ANKRD17	-0.6563589218251136	0.0019118579082798
HSPBP1	-0.5344388547297078	0.1310077419570199
RAB27B	-0.0507192387780914	0.1120471709510684
OGFR	-0.3361955487196436	0.5897132566083471
RRBP1	-0.2060718899577444	0.378109027176603
UBXN6	-0.6511240109594728	0.033180170553274
UCK2	-0.6366389495753302	0.0284146402973074
ZNF318	-0.0693842307317677	0.0004813633614776
TRIM16	-1.0810474912999926	0.0018300645911144
DHX30	0.1243516095614797	0.0304531899892215
NPM3	0.0373466024878891	0.0018974166998134
RWDD4	-0.3403336689903705	0.497371049850132
NDNL2	-0.3614857544669123	0.7956131144372869
HINT3	-0.9603601061282108	0.0019852017792379
D17WSU104E	-0.2896099822740866	0.0576011768664672
NOP16	-0.6129944251403396	0.0080828998231369
GLOD4	-0.292414599038454	0.1199416777897568
ZDHHC6	0.6436302522633923	0.0035910692496045
FDX1L	-0.067782742691202	0.03178359375223
ZMAT2	-0.6069103298861548	0.0451909249302342
CDCA5	0.1001391026233152	3.29112007521e-05
GID4	-0.4090585919382301	0.9507406286018688
LAP3	-0.4891082603889591	0.4448282845956565
CMC1	0.0212647242327652	0.0002213846271745
RNASEH2C	-0.9899085930765276	0.0033359252424547
MYL9	1.3028178521083127	0.0322962999715706
MCTS2	-0.1812812844041119	0.0050029318652183
MZT2	-0.354325814463847	0.7840382634785044
LZTR1	-0.6185451131468684	0.0135086472749837
UBE2T	0.006740321435065	0.0089976449559601
NENF	0.02620642795357	0.0683470052854201
NUDCD2	-0.5708899870720899	0.1857653394870695
TXNDC9	-1.1379402224031203	4.45513120212e-05
MIEN1	-0.4558394382314285	0.5925052251247197
CUTA	-0.1017716152873883	0.0014694954711223
NTPCR	0.6733252623528135	7.65749861757e-05
FAM195A	0.1353021366717431	0.0003132883542217
CISD2	-0.3350372066005854	0.7887619641066809
BZW1	-0.3773812434680822	0.5602186851564613
SPG21	0.076718671066645	4.400111844725109e-07
CHMP1B2	-0.5038449954963589	0.6939257768647258
NIPSNAP3B	-1.2104476056402742	0.0045387746141772
ERGIC3	0.2776421878175767	0.0011961068246509
PCYOX1	0.491616451024355	0.0003027909334764
METTL16	-0.2111552852932655	0.2735962583213773
TMEM147	0.6569836933266641	0.0172623877929132
BTF3L4	-0.920265210339916	0.0126476553049923
GMFB	-0.87313907346366	0.0098208889310782
PIH1D1	-0.406993212131052	0.9028743623325626
DENR	-0.0284283907034652	0.0003786969015553
PTTG1	-0.4041245139395096	0.8797757708178411
RWDD1	-0.5865715184445397	0.1042256738751658
MRFAP1	-0.6323792831255042	0.1893931226185219
TXNDC17	-0.5582074288849759	0.1649948735885965
TMEM14C	0.0066917639804762	0.0041441398728893
CHCHD5	-0.3140137778277727	0.2680825760292143
SLC25A46	-0.646294313459729	0.2807346642433988
RBM7	-0.2916448344209019	0.1713670832318521
POMP	0.8309779236119791	0.0870405506875037
DESI1	-0.5901427191825906	0.1708901227676872
TXNDC12	-0.7946050187932807	0.0152770050084191
RER1	0.0991526096883295	0.0509999021998986
YKT6	-0.0838425028380198	0.0137858530530166
ARL8B	0.5079553525004391	0.0002073804503649
APOPT1	-0.3635603505619224	0.4772862937760976
PAF	-0.0888718614400507	0.0543812069967034
CLDND1	-0.4235068372985591	0.7864328268252951
UQCC2	-1.4722717981189786	5.9093642462e-06
TMA16	-0.2206489455335372	0.0237527296749146
UFC1	-0.7768017311834409	0.0235408543083201
TMEM9	-1.265522509041932	4.2500310835e-06
CCDC53	-0.4861414469452563	0.5867936516864684
CCDC43	-0.6491957776065701	0.0227380391225228
HYPK	-0.99864091860392	0.0151653580022892
NSA2	-0.5508446339753068	0.1921050262189954
SLC25A30	-0.2767266572760415	0.0663812196753959
GOLT1B	-0.2436688346921073	0.4261928405903301
TMEM167A	0.252239188268835	0.0325989648217777
TMEM33	0.1559642435024147	0.120210809916813
FAM32A	-0.1766028937569091	0.0158964977783007
CARHSP1	-1.6607414694568785	0.0005773701194294
ERGIC2	-0.0596526409758818	0.002721813909757
FAM136A	-0.3322669206977691	0.5592672790318538
GOLPH3	-0.7399871454441427	0.0004301237938321
SNX24	-0.8339908531838535	0.0143887812961994
PRL7C1	-0.7721233036433858	0.0006119921377703
TPPP3	-3.161174723612993	0.0028874814744315
LRRC40	-0.4599991438889	0.50739772805905
OCIAD1	0.0515235936583397	0.1484197630191462
EMC2	-0.2357288638694653	0.0125538161470428
CACTIN	-0.4895459606118396	0.4031762252737174
ECD	-1.0111002022202051	0.0017563491186208
TTC14	-0.4546018257980753	0.5391530761888356
RANBP3	-0.5846396726910926	0.0876451430654627
ZMYM2	-0.6169321159963063	0.0572152602306038
PRKRIR	-0.8734782598414002	0.0008411136687456
FAM188A	-0.6511400163079105	0.0777659036868714
FAM133B	-0.4782390117368199	0.5441985732090696
RAVER1	0.026047626194425	0.0002423642597448
MTFR1L	-0.8418035792931633	0.0001740597714372
BLOC1S2	-0.5780887656118401	0.2007114577638235
BCCIP	-0.424658198318107	0.8318229178310073
KATNBL1	-0.7493933326121177	0.0484718207891747
WDR73	-0.4683021798443792	0.5288474744038767
STEAP1	1.0125628114705505	0.0216222629093544
DDX28	0.0043335030798617	0.1038360322760513
ZDHHC13	-0.652215632849175	0.0005842890165933
UQCC1	-1.206264382913722	0.000346919705124
MALSU1	-1.3853062217298298	8.91345840537e-05
PRKRIP1	-0.8023178423624224	0.0019009627963102
PIN4	-0.2338917958291365	0.0828978192866978
RPUSD4	-0.316440176810309	0.3424883759281536
RNASEH2A	-0.5301771012107662	0.4019728179678808
UTP23	-0.8197305818203967	0.000369778985951
CNIH4	0.0539603137219945	0.049045489675497
YIF1B	0.3072934158693007	0.018488515613917
LBH	-0.7785632779145237	0.162759723370867
WDR55	-0.5216662978874479	0.4587742337363008
L3HYPDH	0.294192220307364	0.0079871040624171
MGME1	-0.3024307223606756	0.168095617936136
MCUR1	-0.197634878136271	0.0606995313458159
LRRC17	0.0340879415421731	0.0698880680677928
BCL7A	-0.8560264067589867	0.0003859346683969
RBM33	-0.5499103760621363	0.0447880375067885
DHRS7	1.306692399917713	0.0017543123798575
CENPV	-0.7330982106701157	0.4106371818708556
TMEM192	-0.0826285478229621	0.0571323354348282
CACYBP	-0.3694016034333729	0.3833618861082665
CUEDC2	-0.5375550762372422	0.1858856722199157
GTPBP8	-0.2533331101033315	0.2564814603189791
CRELD2	-0.4227004987932589	0.9016585686194152
ZCCHC8	-0.3483036138855759	0.4178170363296757
WBSCR16	0.000997624001939	0.0045046266228652
TOMM34	-0.5163063207648148	0.3542923974330955
RRS1	-0.2116871172931052	0.2455278380244074
LUC7L	-0.4584914112262232	0.6754055438128536
GLIPR2	-1.4506123712543144	0.0085027045420641
HDHD3	-0.3369218113482164	0.7562143653448173
RRP15	-0.4742134936852965	0.4833399179852909
TPD52L2	-0.6122484558166035	0.0034498188215205
ANTXR1	1.5172493124001427	0.000246159956402
SRFBP1	0.0606837670821959	0.1042777175622716
THUMPD2	-0.2666642045048388	0.3242099561428098
TMEM128	0.3315064435409293	0.0777973655876065
SCRN1	-0.2884450880227162	0.4564261933174002
RAB32	2.241581353236333	0.0008884070443752
PSMG3	-0.4392426649219407	0.8381140275165354
MXRA7	-0.4934045122302832	0.7623130004309769
AEN	-0.3060943986942087	0.6865588759511776
PCBD2	0.0098023627409211	0.0018322028898373
QRSL1	-0.4400156444089935	0.520119270161962
TOMM40L	0.5263601049844803	0.003797054058603
FOPNL	-0.4269852079494333	0.9164021905213576
VASN	-0.6203601117926613	0.3049729289945561
CMSS1	0.5426926252275719	2.86901798426e-05
TOMM70A	0.3370415666537652	0.0138854936160046
PINX1	-0.4358062448632194	0.8900300222571547
TMEM55A	-0.7215212029004551	0.0193025883154686
EMC4	0.126430307864381	0.0169609449418606
NT5C3A	0.1650408762504315	0.0002594394013142
CCDC47	0.1892087210610352	0.0442757326483448
SSBP3	-0.8915047150287319	0.0005093995634472
MDM1	-0.5878687512932148	0.4122970094230266
ARPIN	0.2209402777745098	0.0525382261748987
PBDC1	-0.3862141939550291	0.8477371412280408
MTPAP	0.0422963979019075	0.000459494320145
LYSMD1	-0.9366661037602252	0.2927072240998001
NKAP	-0.4746440135124347	0.3798792321566867
WDSUB1	-0.4015068062153851	0.9043499771126672
MRTO4	-0.7515383975467105	0.0244858188833931
PTMS	0.3199146797501868	0.0358848076583006
ZBED3	-0.1447045682471974	0.0249731268202263
ADCK1	0.8440997146285534	0.0003008215417755
ARMC10	-0.1290139357277334	0.3353472567500259
PRPSAP1	-0.2656432823201834	0.0505396665157716
CDCA7	-0.463387695593658	0.7294325282287127
CHAF1B	-0.4643007301287133	0.4399895879107053
PSRC1	-0.2814002540286734	0.0606147707732184
DDX56	-0.4070770496433261	0.924486327318318
LSM12	-0.6667584003667456	0.007835601081705
WDR89	-0.0676507253265601	0.0002327663433498
DUSP12	-0.2206171227997519	0.0167139449419931
DNLZ	-0.5161163882065531	0.121081490272261
SERPINB1A	-1.6851241988336811	0.028404281569481
CCDC167	0.2727697333724874	0.0004436469667489
D10JHU81E	-0.1022421029354104	0.0167544140952018
AKT1S1	-0.6121096776603633	0.0986864262894532
LRRC57	-1.0231079536532652	0.0230676247151426
CHCHD2	-0.3033619708530822	0.0362647185994945
FKBP11	0.7857283159946046	0.0180580441921351
CHORDC1	-0.5353694716087667	0.0596100130892261
KTI12	-1.0856324809296032	0.0019894852150473
NOL3	-0.120117107009256	0.1194832331070951
FAM173B	0.0560646812781927	0.0013464151434113
CDKN2AIPNL	-0.6107906637455923	0.2339791028871216
FAM114A1	0.0701502706948778	0.0808998003824043
DESI2	-0.0524459577125707	0.0011084660179532
SAAL1	-0.2963276014507702	0.1053266850270555
ZNF687	-0.3393640030885087	0.2107829514650769
TOE1	-0.8630685168952944	0.0014423711371561
DLST	-0.1707604779133331	0.0016552797898828
SP2	-0.3424676978092451	0.2728243757508134
FAM111A	0.4355870426022598	0.0013014168648986
DTNA	-2.0207445870949448	1.1509778913e-05
VPS33A	-0.4891129319795631	0.6165367835714426
COA3	0.4036640996922684	0.0042173289700729
AAR2	-0.5369924844384256	0.2582225823848081
CORO7	-0.2160074250374671	0.1428516477138982
MFSD10	0.4485281110457297	0.0494122929632157
MLKL	-0.0377879465167911	0.0029561930345859
ACP1	-0.5846914043161265	0.0323807160281597
RUFY3	-0.5242858942145574	0.2510046970141946
TTPAL	-0.3625309825726535	0.7037107417213537
STX11	-0.6644296857917071	0.0790270482688062
PLGRKT	0.4604760368240181	8.02940602525e-05
PUS10	-0.623730984453127	0.0154409956295705
GPN3	-0.4427561359297192	0.7033199387799131
OXSM	-3.778684473817989	6.247010538351554e-09
IQCF3	-0.7986433894183272	0.0293759416564856
SGMS2	-1.1301367641356184	0.0013831728865311
PHF14	-0.1208979000232851	0.0070378028541129
EFHD1	-2.7674580002389213	0.0004934073341687
PHF6	0.1929849527921582	3.69588077916e-05
RABL3	-0.8316115103463954	0.0110543546925358
SYAP1	-0.4727960770399319	0.6673947699866568
SEC23B	-0.7386833729863223	0.0118295385096504
CCDC94	-0.4795742324855364	0.2957664046907648
SYNJ2BP	-0.0714420725854683	0.1769646963690604
TTC33	-0.5537186770513738	0.1912967904817422
FUNDC2	0.6503063451288307	0.0001316632520652
TUBE1	-0.6032828292024128	0.2485451675620536
FAM162A	0.3794310896967907	0.0076551352739381
PAIP2	-0.5113724362644463	0.729076554168218
ALKBH7	-0.4074864844522324	0.9428925739658274
RPAP3	-0.2798444004456331	0.1015867476388521
TMX2	0.3395632092001734	0.0504687000672973
TMEM206	0.4403239872245883	0.0097786409779645
ARMC1	-0.8353611755220544	0.0149642292414835
OVCA2	-0.3429847881836506	0.5091365545430181
RTCA	-0.5768064974515852	0.2838616580657159
AVPI1	-0.0754723816353067	0.0651509014094438
GID8	-0.5385676096905472	0.371587618680777
APMAP	0.2519502550286536	0.0124106982519924
ISCU	-0.9888432180153918	9.3249210735e-06
NOL7	-0.4046256447448533	0.8030960109101039
SAPCD2	-0.3173508426721776	0.5425216114666567
PRORSD1	-0.2960720448397531	0.0954600775642482
DNAJB4	-0.8419737672067524	0.0034014378410013
APLF	-0.3881529677551155	0.8048558700697589
ACTR6	-0.4016090789245993	0.910173007193158
ARPC5L	-0.1047996463127116	0.0203503926094572
FAM210B	-0.0396262121393683	0.1103452411253907
ALKBH4	-0.1486831870635972	0.1266679620538328
CCDC91	0.1389731702516061	0.0288347065538403
RPL7L1	-0.3133101707023233	0.6461599386499285
PHF10	-0.4433242122127597	0.6992649309949369
FAM45A	-0.3289714025252341	0.2136896839502866
REXO2	-0.3350634303009553	0.2685377945996056
BOLA1	-0.2099215834971213	0.0438250682721146
FAM3A	-0.0982126620243942	0.0021045685578654
GSDMDC1	0.6662053368287837	0.002374368661597
TVP23B	-0.0794722796576457	0.0372172541796779
SLIRP	-0.3186890459398476	0.3337982131733019
OCIAD2	-0.8027831392090312	0.3154657620760216
MANBAL	-0.0476818389597947	0.271494294552062
CCDC124	-0.1890279514321322	0.02301521434176
TMEM126A	0.4325063017501644	0.0082638479015442
LOH12CR1	-0.0356285993770629	0.083849037166795
LLPH	-0.3548062560525769	0.4904423376734321
MDP1	-0.7455068562616328	0.012726518053884
HCFC2	-0.4920350739562105	0.2717242850489155
